transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,qty,rate,tax,total_amt,store_type,transaction_type
93685305183,273729,2011-03-22,11,5,1,460,48.3,508.3,Flagship store,Sale
2426861401,272907,2011-03-21,4,2,1,508,53.34,561.34,Flagship store,Sale
46043285511,272847,2011-03-21,8,3,5,262,137.55,1447.55,e-Shop,Sale
51781785802,272511,2011-03-21,1,4,2,217,45.57,479.57,e-Shop,Sale
12601642725,274747,2011-03-21,12,6,-2,512,107.52,-1131.52,e-Shop,Return
18982578200,266953,2011-03-21,3,1,4,1313,551.46,5803.46,e-Shop,Sale
17572958931,273505,2011-03-21,9,3,-3,661,208.215,-2191.215,TeleShop,Return
45159107203,274869,2011-03-21,2,6,2,1220,256.2,2696.2,e-Shop,Sale
20320525182,267707,2011-03-21,4,4,3,592,186.48,1962.48,Flagship store,Sale
4952313090,267119,2011-03-21,8,3,2,459,96.39,1014.39,e-Shop,Sale
45067186455,273319,2011-03-21,3,2,2,1039,218.19,2296.19,e-Shop,Sale
49178660767,270854,2011-03-21,5,3,5,500,262.5,2762.5,e-Shop,Sale
96622725554,267539,2011-03-21,11,6,5,1360,714,7514,e-Shop,Sale
75572499320,269076,2011-03-21,3,5,3,1479,465.885,4902.885,MBR,Sale
95371826755,270810,2011-03-21,3,5,1,1161,121.905,1282.905,e-Shop,Sale
69331955125,270892,2011-03-21,7,5,4,306,128.52,1352.52,MBR,Sale
91063606298,270340,2011-03-21,4,4,5,917,481.425,5066.425,TeleShop,Sale
75334512736,271181,2011-03-21,9,3,1,438,45.99,483.99,TeleShop,Sale
66278698494,268624,2011-03-21,1,2,1,418,43.89,461.89,TeleShop,Sale
83026217384,274023,2011-03-21,10,6,2,746,156.66,1648.66,MBR,Sale
96745567867,274591,2011-03-21,4,3,2,1046,219.66,2311.66,MBR,Sale
76959813726,267987,2011-03-21,10,6,-5,946,496.65,-5226.65,TeleShop,Return
97571950055,272249,2011-03-21,8,3,2,795,166.95,1756.95,TeleShop,Sale
72989604321,269029,2011-03-21,4,3,-4,1304,547.68,-5763.68,MBR,Return
93387109059,269631,2011-03-21,10,3,2,734,154.14,1622.14,TeleShop,Sale
42086362122,272129,2011-03-20,5,3,5,861,452.025,4757.025,e-Shop,Sale
42703269335,269901,2011-03-20,4,4,3,1019,320.985,3377.985,MBR,Sale
56975024942,274810,2011-03-20,6,5,5,716,375.9,3955.9,TeleShop,Sale
37087236157,269555,2011-03-20,3,5,1,1324,139.02,1463.02,MBR,Sale
54823294459,274527,2011-03-20,4,4,1,1014,106.47,1120.47,Flagship store,Sale
15900479398,267176,2011-03-20,1,4,3,271,85.365,898.365,e-Shop,Sale
3198739183,270625,2011-03-20,12,5,2,1265,265.65,2795.65,MBR,Sale
33227618657,273692,2011-03-20,4,3,4,587,246.54,2594.54,Flagship store,Sale
24571537815,267176,2011-03-20,9,3,4,638,267.96,2819.96,Flagship store,Sale
4663047564,274799,2011-03-20,9,3,3,1186,373.59,3931.59,e-Shop,Sale
5953239435,272047,2011-03-20,3,1,2,833,174.93,1840.93,MBR,Sale
32053959925,268032,2011-03-20,3,1,4,382,160.44,1688.44,TeleShop,Sale
12601642725,274747,2011-03-20,12,6,2,512,107.52,1131.52,e-Shop,Sale
83003723261,271868,2011-03-20,10,5,3,413,130.095,1369.095,e-Shop,Sale
86333887296,268502,2011-03-20,7,5,1,1264,132.72,1396.72,MBR,Sale
86227546906,273290,2011-03-20,12,5,3,578,182.07,1916.07,TeleShop,Sale
99826295902,270394,2011-03-20,1,4,4,784,329.28,3465.28,e-Shop,Sale
79367258360,271791,2011-03-20,12,5,4,1341,563.22,5927.22,e-Shop,Sale
94546410496,270077,2011-03-20,3,1,-4,420,176.4,-1856.4,e-Shop,Return
28218874588,271427,2011-03-19,5,3,1,1199,125.895,1324.895,e-Shop,Sale
29370159377,273198,2011-03-19,8,3,3,1154,363.51,3825.51,MBR,Sale
19422756549,273520,2011-03-19,12,6,5,343,180.075,1895.075,MBR,Sale
57014925827,273254,2011-03-19,1,1,2,186,39.06,411.06,TeleShop,Sale
14203531900,273527,2011-03-19,2,6,4,112,47.04,495.04,Flagship store,Sale
4562519966,269588,2011-03-19,11,6,-3,784,246.96,-2598.96,MBR,Return
22924673703,272526,2011-03-19,11,6,-2,1189,249.69,-2627.69,TeleShop,Return
96027709435,268523,2011-03-19,10,3,5,1384,726.6,7646.6,MBR,Sale
66243874798,272045,2011-03-19,2,6,3,1390,437.85,4607.85,Flagship store,Sale
74011723648,272111,2011-03-19,6,5,2,325,68.25,718.25,e-Shop,Sale
97227524274,273556,2011-03-19,10,3,-2,530,111.3,-1171.3,e-Shop,Return
74555931504,272016,2011-03-19,4,4,4,962,404.04,4252.04,e-Shop,Sale
66528310441,269501,2011-03-19,3,1,1,1345,141.225,1486.225,Flagship store,Sale
81578359938,267430,2011-03-19,2,6,2,1181,248.01,2610.01,Flagship store,Sale
79542115542,274414,2011-03-19,11,5,4,1428,599.76,6311.76,TeleShop,Sale
76959813726,267987,2011-03-19,10,6,5,946,496.65,5226.65,TeleShop,Sale
86709507259,273971,2011-03-19,12,6,-3,684,215.46,-2267.46,Flagship store,Return
81239409157,267365,2011-03-19,4,2,2,970,203.7,2143.7,e-Shop,Sale
5760735392,274579,2011-03-18,7,5,2,774,162.54,1710.54,TeleShop,Sale
29580991571,271595,2011-03-18,3,1,1,598,62.79,660.79,e-Shop,Sale
22526456655,267023,2011-03-18,10,6,3,1479,465.885,4902.885,e-Shop,Sale
60441334849,269066,2011-03-18,10,6,1,878,92.19,970.19,MBR,Sale
5365999705,271854,2011-03-18,2,6,5,1145,601.125,6326.125,Flagship store,Sale
43231849588,267760,2011-03-18,11,5,-5,1017,533.925,-5618.925,e-Shop,Return
60244703798,271744,2011-03-18,1,1,3,1352,425.88,4481.88,MBR,Sale
10992021976,274821,2011-03-18,4,2,-5,756,396.9,-4176.9,Flagship store,Return
47260895038,270181,2011-03-18,8,3,1,1012,106.26,1118.26,Flagship store,Sale
21355537809,266794,2011-03-18,3,1,3,774,243.81,2565.81,MBR,Sale
32959165517,267420,2011-03-18,3,1,2,1326,278.46,2930.46,TeleShop,Sale
36820359169,269345,2011-03-18,4,4,2,174,36.54,384.54,e-Shop,Sale
12459555620,271858,2011-03-18,11,6,4,1160,487.2,5127.2,TeleShop,Sale
21618763773,268250,2011-03-18,4,2,2,742,155.82,1639.82,e-Shop,Sale
24534762096,272849,2011-03-18,6,5,2,282,59.22,623.22,e-Shop,Sale
63038995004,274172,2011-03-18,10,6,4,672,282.24,2970.24,e-Shop,Sale
30166751112,273872,2011-03-18,8,3,5,856,449.4,4729.4,TeleShop,Sale
39847743831,270672,2011-03-18,5,3,4,770,323.4,3403.4,e-Shop,Sale
6878976004,274369,2011-03-18,9,3,4,535,224.7,2364.7,e-Shop,Sale
76082665608,275011,2011-03-18,6,5,5,1165,611.625,6436.625,Flagship store,Sale
90386596562,275051,2011-03-18,6,5,5,812,426.3,4486.3,e-Shop,Sale
77745547112,269760,2011-03-18,10,5,1,317,33.285,350.285,e-Shop,Sale
64276147124,269228,2011-03-18,7,5,5,1315,690.375,7265.375,e-Shop,Sale
73379017657,273287,2011-03-18,11,5,5,296,155.4,1635.4,TeleShop,Sale
91530635221,271183,2011-03-18,3,5,4,203,85.26,897.26,Flagship store,Sale
71876032586,273299,2011-03-18,1,4,3,1085,341.775,3596.775,e-Shop,Sale
19363308324,268793,2011-03-17,2,6,1,986,103.53,1089.53,e-Shop,Sale
13929123380,274096,2011-03-17,6,5,5,838,439.95,4629.95,e-Shop,Sale
4562519966,269588,2011-03-17,11,6,3,784,246.96,2598.96,MBR,Sale
21100656647,270353,2011-03-17,12,6,1,591,62.055,653.055,e-Shop,Sale
13026165746,267544,2011-03-17,8,3,-2,501,105.21,-1107.21,MBR,Return
24404553859,274844,2011-03-17,5,3,1,1380,144.9,1524.9,TeleShop,Sale
3171481033,271717,2011-03-17,4,1,5,1097,575.925,6060.925,e-Shop,Sale
45322255577,271317,2011-03-17,12,5,3,731,230.265,2423.265,e-Shop,Sale
43781751908,268840,2011-03-17,11,5,5,1330,698.25,7348.25,e-Shop,Sale
61406168467,271272,2011-03-17,4,2,1,1072,112.56,1184.56,Flagship store,Sale
54888459227,271988,2011-03-17,7,5,4,409,171.78,1807.78,TeleShop,Sale
56928448985,273497,2011-03-17,3,2,1,846,88.83,934.83,TeleShop,Sale
53768377411,269493,2011-03-17,4,1,2,1078,226.38,2382.38,e-Shop,Sale
39837190176,273748,2011-03-17,12,5,2,99,20.79,218.79,Flagship store,Sale
99867674622,273575,2011-03-17,4,3,5,166,87.15,917.15,e-Shop,Sale
75422036549,272399,2011-03-17,7,5,3,1238,389.97,4103.97,e-Shop,Sale
69528812020,271821,2011-03-17,4,4,2,213,44.73,470.73,e-Shop,Sale
87558673205,270401,2011-03-17,4,1,1,818,85.89,903.89,MBR,Sale
97227524274,273556,2011-03-17,10,3,2,530,111.3,1171.3,e-Shop,Sale
75332592966,271238,2011-03-17,10,6,-4,1390,583.8,-6143.8,Flagship store,Return
67138513156,267094,2011-03-17,10,6,3,268,84.42,888.42,e-Shop,Sale
65234425486,273207,2011-03-17,10,6,3,119,37.485,394.485,e-Shop,Sale
84269135777,271038,2011-03-17,3,5,1,1435,150.675,1585.675,e-Shop,Sale
66782185486,269737,2011-03-17,12,5,5,1298,681.45,7171.45,Flagship store,Sale
36944545934,267662,2011-03-16,12,5,4,1217,511.14,5379.14,MBR,Sale
59907318888,269680,2011-03-16,1,4,3,1012,318.78,3354.78,e-Shop,Sale
6332611145,274066,2011-03-16,9,3,1,1044,109.62,1153.62,Flagship store,Sale
23587876942,272128,2011-03-16,1,2,-2,99,20.79,-218.79,MBR,Return
10039062598,271461,2011-03-16,11,6,1,1162,122.01,1284.01,MBR,Sale
42999283153,267358,2011-03-16,10,5,5,1049,550.725,5795.725,e-Shop,Sale
22924673703,272526,2011-03-16,11,6,2,1189,249.69,2627.69,TeleShop,Sale
43351646176,270423,2011-03-16,7,5,4,222,93.24,981.24,e-Shop,Sale
1500629423,274428,2011-03-16,11,6,2,681,143.01,1505.01,MBR,Sale
50127823488,267901,2011-03-16,4,1,2,1045,219.45,2309.45,e-Shop,Sale
42076293024,271341,2011-03-16,9,3,3,869,273.735,2880.735,Flagship store,Sale
18481861087,273861,2011-03-16,10,6,3,1133,356.895,3755.895,MBR,Sale
17572958931,273505,2011-03-16,9,3,3,661,208.215,2191.215,TeleShop,Sale
5677761286,273769,2011-03-16,3,1,3,1332,419.58,4415.58,e-Shop,Sale
34192251593,273428,2011-03-16,10,6,2,1272,267.12,2811.12,e-Shop,Sale
90090886775,270120,2011-03-16,5,3,3,507,159.705,1680.705,TeleShop,Sale
73362433851,270694,2011-03-16,4,2,3,767,241.605,2542.605,Flagship store,Sale
85529253086,269111,2011-03-16,2,6,5,256,134.4,1414.4,MBR,Sale
79660691072,267781,2011-03-16,12,6,1,861,90.405,951.405,TeleShop,Sale
72968327360,269717,2011-03-16,2,6,1,1069,112.245,1181.245,e-Shop,Sale
89651240139,274114,2011-03-16,4,1,4,590,247.8,2607.8,Flagship store,Sale
72989604321,269029,2011-03-16,4,3,4,1304,547.68,5763.68,MBR,Sale
93578881708,268837,2011-03-16,10,3,4,924,388.08,4084.08,e-Shop,Sale
75332592966,271238,2011-03-16,10,6,-4,1390,583.8,-6143.8,Flagship store,Return
75789245006,272415,2011-03-16,3,5,5,285,149.625,1574.625,Flagship store,Sale
99306851536,267214,2011-03-16,6,5,3,1401,441.315,4644.315,Flagship store,Sale
50226315492,268717,2011-03-15,5,3,-1,1477,155.085,-1632.085,e-Shop,Return
22199268756,269260,2011-03-15,2,6,-3,483,152.145,-1601.145,e-Shop,Return
40665209379,274792,2011-03-15,1,4,3,1265,398.475,4193.475,MBR,Sale
62370692300,274834,2011-03-15,10,5,1,1416,148.68,1564.68,TeleShop,Sale
22790738900,273840,2011-03-15,5,3,1,906,95.13,1001.13,TeleShop,Sale
17952852461,272889,2011-03-15,5,3,3,198,62.37,656.37,e-Shop,Sale
4736658169,272822,2011-03-15,4,1,-1,590,61.95,-651.95,TeleShop,Return
33750045383,272720,2011-03-15,4,4,2,241,50.61,532.61,e-Shop,Sale
12015174318,273536,2011-03-15,10,3,2,311,65.31,687.31,Flagship store,Sale
3386016323,274267,2011-03-15,4,2,1,1412,148.26,1560.26,MBR,Sale
47028152482,273368,2011-03-15,1,1,5,1351,709.275,7464.275,TeleShop,Sale
31459308891,268002,2011-03-15,1,2,3,317,99.855,1050.855,MBR,Sale
4476987165,269875,2011-03-15,5,3,4,1118,469.56,4941.56,Flagship store,Sale
43231849588,267760,2011-03-15,11,5,5,1017,533.925,5618.925,e-Shop,Sale
90228078092,269036,2011-03-15,4,2,3,345,108.675,1143.675,TeleShop,Sale
94925617839,266785,2011-03-15,4,2,5,1251,656.775,6911.775,TeleShop,Sale
85619187615,273686,2011-03-15,9,3,3,1266,398.79,4196.79,e-Shop,Sale
75332592966,271238,2011-03-15,10,6,4,1390,583.8,6143.8,Flagship store,Sale
90143995772,269914,2011-03-15,10,6,-5,1345,706.125,-7431.125,Flagship store,Return
98312438176,270433,2011-03-15,10,3,4,222,93.24,981.24,MBR,Sale
74581188263,267030,2011-03-15,9,3,4,176,73.92,777.92,MBR,Sale
56786786983,268591,2011-03-14,7,5,4,947,397.74,4185.74,e-Shop,Sale
57940214020,275224,2011-03-14,1,1,4,935,392.7,4132.7,e-Shop,Sale
14238976006,273621,2011-03-14,3,5,-3,1461,460.215,-4843.215,Flagship store,Return
60999173654,268395,2011-03-14,1,4,-2,741,155.61,-1637.61,TeleShop,Return
60482646172,269621,2011-03-14,11,5,2,941,197.61,2079.61,e-Shop,Sale
19854773184,269268,2011-03-14,1,1,3,1385,436.275,4591.275,TeleShop,Sale
94546410496,270077,2011-03-14,3,1,4,420,176.4,1856.4,e-Shop,Sale
92919220599,269482,2011-03-14,12,6,3,929,292.635,3079.635,TeleShop,Sale
94737296334,270002,2011-03-14,7,5,2,870,182.7,1922.7,TeleShop,Sale
69716949497,268515,2011-03-14,8,3,-5,823,432.075,-4547.075,e-Shop,Return
91915174128,274862,2011-03-14,3,1,1,250,26.25,276.25,e-Shop,Sale
94230183889,269196,2011-03-14,4,2,3,483,152.145,1601.145,MBR,Sale
69843859113,271272,2011-03-14,11,5,-4,354,148.68,-1564.68,e-Shop,Return
66846658451,272151,2011-03-14,5,3,-2,247,51.87,-545.87,Flagship store,Return
51389210277,266966,2011-03-13,1,4,-1,1348,141.54,-1489.54,e-Shop,Return
10250614970,273444,2011-03-13,3,5,1,1165,122.325,1287.325,Flagship store,Sale
60722898944,268665,2011-03-13,10,5,3,1158,364.77,3838.77,e-Shop,Sale
21949395639,267935,2011-03-13,1,4,-4,399,167.58,-1763.58,e-Shop,Return
30337942986,272697,2011-03-13,4,4,1,366,38.43,404.43,TeleShop,Sale
45430418765,270664,2011-03-13,8,3,5,449,235.725,2480.725,MBR,Sale
59500326618,273037,2011-03-13,11,6,1,1456,152.88,1608.88,TeleShop,Sale
2554255044,270272,2011-03-13,4,3,4,342,143.64,1511.64,e-Shop,Sale
31790171183,274858,2011-03-13,1,1,3,1336,420.84,4428.84,e-Shop,Sale
59353549184,272249,2011-03-13,11,5,4,350,147,1547,Flagship store,Sale
28000662142,271365,2011-03-13,1,4,3,1206,379.89,3997.89,MBR,Sale
39497109612,273515,2011-03-13,1,4,2,1388,291.48,3067.48,Flagship store,Sale
65237875916,269910,2011-03-13,12,5,5,1352,709.8,7469.8,e-Shop,Sale
74245479500,273682,2011-03-13,7,5,2,458,96.18,1012.18,Flagship store,Sale
69843859113,271272,2011-03-13,11,5,4,354,148.68,1564.68,e-Shop,Sale
92639909010,267341,2011-03-13,1,4,3,612,192.78,2028.78,Flagship store,Sale
89577300673,274744,2011-03-13,10,6,4,699,293.58,3089.58,e-Shop,Sale
73886657079,272147,2011-03-13,10,5,2,347,72.87,766.87,e-Shop,Sale
80384474265,273229,2011-03-13,4,3,1,1294,135.87,1429.87,e-Shop,Sale
93309559014,271187,2011-03-13,8,3,-2,1245,261.45,-2751.45,MBR,Return
79224852182,266810,2011-03-13,9,3,5,899,471.975,4966.975,TeleShop,Sale
73689923331,268343,2011-03-13,5,3,3,826,260.19,2738.19,e-Shop,Sale
90128955523,269637,2011-03-13,12,5,2,357,74.97,788.97,e-Shop,Sale
60794090259,272970,2011-12-03,4,4,2,80,16.8,176.8,Flagship store,Sale
44646919611,268171,2011-12-03,2,6,1,183,19.215,202.215,Flagship store,Sale
51389210277,266966,2011-12-03,1,4,1,1348,141.54,1489.54,e-Shop,Sale
35188179637,273094,2011-12-03,4,4,1,508,53.34,561.34,e-Shop,Sale
31442569027,268069,2011-12-03,1,4,5,640,336,3536,Flagship store,Sale
60598394229,269146,2011-12-03,4,1,1,1125,118.125,1243.125,e-Shop,Sale
14515609708,268697,2011-12-03,10,6,-2,81,17.01,-179.01,TeleShop,Return
54899497697,273510,2011-12-03,3,2,-1,1186,124.53,-1310.53,e-Shop,Return
34176978754,272587,2011-12-03,1,4,-4,288,120.96,-1272.96,MBR,Return
6335661345,273900,2011-12-03,3,1,3,795,250.425,2635.425,TeleShop,Sale
85469412278,269014,2011-12-03,1,4,1,558,58.59,616.59,e-Shop,Sale
93309559014,271187,2011-12-03,8,3,2,1245,261.45,2751.45,MBR,Sale
75510217335,268647,2011-12-03,8,3,5,391,205.275,2160.275,TeleShop,Sale
69124158866,269447,2011-12-03,3,1,2,1108,232.68,2448.68,Flagship store,Sale
89411009164,274955,2011-12-03,3,5,5,257,134.925,1419.925,TeleShop,Sale
91449257346,270225,2011-12-03,3,5,1,1488,156.24,1644.24,e-Shop,Sale
71512937335,271559,2011-12-03,11,6,2,387,81.27,855.27,TeleShop,Sale
78651957096,275040,2011-12-03,10,3,1,366,38.43,404.43,TeleShop,Sale
74254313561,273032,2011-12-03,3,1,3,1243,391.545,4120.545,MBR,Sale
35710053851,271863,2011-11-03,10,3,-1,1438,150.99,-1588.99,MBR,Return
52266178758,274302,2011-11-03,1,2,5,1235,648.375,6823.375,MBR,Sale
21675300771,268895,2011-11-03,9,3,3,1453,457.695,4816.695,e-Shop,Sale
52240465642,272842,2011-11-03,11,6,4,404,169.68,1785.68,Flagship store,Sale
44913245736,274597,2011-11-03,10,3,-5,133,69.825,-734.825,e-Shop,Return
13131735754,273599,2011-11-03,11,5,-1,1139,119.595,-1258.595,e-Shop,Return
14927332939,273790,2011-11-03,3,2,-2,425,89.25,-939.25,Flagship store,Return
11907665201,272172,2011-11-03,3,1,3,1212,381.78,4017.78,e-Shop,Sale
37449004532,268490,2011-11-03,7,5,4,1244,522.48,5498.48,e-Shop,Sale
38818389870,271950,2011-11-03,7,5,4,1046,439.32,4623.32,e-Shop,Sale
48104255729,270396,2011-11-03,1,4,4,695,291.9,3071.9,TeleShop,Sale
14238976006,273621,2011-11-03,3,5,3,1461,460.215,4843.215,Flagship store,Sale
22766509250,272133,2011-11-03,3,1,-4,77,32.34,-340.34,MBR,Return
2863045646,272508,2011-11-03,1,1,5,633,332.325,3497.325,e-Shop,Sale
34760452864,269442,2011-11-03,12,6,5,1355,711.375,7486.375,e-Shop,Sale
89496319615,270069,2011-11-03,9,3,1,1106,116.13,1222.13,e-Shop,Sale
88874385025,271914,2011-11-03,10,3,2,650,136.5,1436.5,e-Shop,Sale
99472427815,270078,2011-11-03,3,1,5,1402,736.05,7746.05,TeleShop,Sale
54281491463,269669,2011-10-03,4,1,3,401,126.315,1329.315,e-Shop,Sale
55121863842,271766,2011-10-03,10,5,1,1487,156.135,1643.135,TeleShop,Sale
15138985070,270803,2011-10-03,11,5,3,197,62.055,653.055,e-Shop,Sale
61316831096,272806,2011-10-03,8,3,1,180,18.9,198.9,e-Shop,Sale
50412719473,272533,2011-10-03,10,6,4,1355,569.1,5989.1,MBR,Sale
62175212563,270998,2011-10-03,3,5,4,586,246.12,2590.12,e-Shop,Sale
22416493419,273113,2011-10-03,11,5,1,601,63.105,664.105,e-Shop,Sale
60999173654,268395,2011-10-03,1,4,2,741,155.61,1637.61,TeleShop,Sale
27250938742,266950,2011-10-03,4,1,2,1229,258.09,2716.09,TeleShop,Sale
23587876942,272128,2011-10-03,1,2,2,99,20.79,218.79,MBR,Sale
9316637524,267208,2011-10-03,11,5,5,883,463.575,4878.575,e-Shop,Sale
22338497880,267085,2011-10-03,10,6,2,1239,260.19,2738.19,e-Shop,Sale
75605722189,270798,2011-10-03,4,4,5,827,434.175,4569.175,e-Shop,Sale
97656300891,269447,2011-10-03,1,1,5,1456,764.4,8044.4,Flagship store,Sale
73550562724,269165,2011-10-03,4,4,2,587,123.27,1297.27,e-Shop,Sale
68645764660,275030,2011-10-03,5,3,3,1285,404.775,4259.775,e-Shop,Sale
67939442183,271584,2011-10-03,10,5,2,577,121.17,1275.17,e-Shop,Sale
69832938876,272475,2011-10-03,1,1,-4,552,231.84,-2439.84,Flagship store,Return
88409222901,272882,2011-10-03,7,5,-2,1324,278.04,-2926.04,MBR,Return
78123486699,274943,2011-10-03,4,2,5,638,334.95,3524.95,e-Shop,Sale
50226315492,268717,2011-09-03,5,3,1,1477,155.085,1632.085,e-Shop,Sale
50216388391,268108,2011-09-03,7,5,5,1338,702.45,7392.45,TeleShop,Sale
41995387726,266831,2011-09-03,1,2,1,360,37.8,397.8,e-Shop,Sale
24494822201,269674,2011-09-03,11,6,2,271,56.91,598.91,MBR,Sale
37502922492,271584,2011-09-03,4,3,4,158,66.36,698.36,e-Shop,Sale
48427357821,271183,2011-09-03,7,5,2,467,98.07,1032.07,TeleShop,Sale
38168029984,271334,2011-09-03,5,3,4,1179,495.18,5211.18,MBR,Sale
36612612208,271150,2011-09-03,10,6,4,982,412.44,4340.44,e-Shop,Sale
61257174405,274802,2011-09-03,4,2,4,859,360.78,3796.78,Flagship store,Sale
35990938035,269737,2011-09-03,11,5,4,1122,471.24,4959.24,Flagship store,Sale
20148158664,269388,2011-09-03,3,2,2,332,69.72,733.72,Flagship store,Sale
60994517222,274239,2011-09-03,4,1,4,1015,426.3,4486.3,e-Shop,Sale
81762765463,269080,2011-09-03,4,2,5,381,200.025,2105.025,MBR,Sale
70883549212,269771,2011-09-03,4,4,5,1072,562.8,5922.8,MBR,Sale
76792862424,267245,2011-09-03,5,3,1,238,24.99,262.99,Flagship store,Sale
71683701028,272515,2011-09-03,1,4,5,610,320.25,3370.25,MBR,Sale
70565591757,269818,2011-09-03,1,4,1,168,17.64,185.64,e-Shop,Sale
86709507259,273971,2011-09-03,12,6,3,684,215.46,2267.46,Flagship store,Sale
91160370135,273976,2011-09-03,9,3,3,1342,422.73,4448.73,e-Shop,Sale
66846658451,272151,2011-09-03,5,3,2,247,51.87,545.87,Flagship store,Sale
88147828695,268763,2011-09-03,1,4,2,1400,294,3094,TeleShop,Sale
35710053851,271863,2011-08-03,10,3,1,1438,150.99,1588.99,MBR,Sale
13026165746,267544,2011-08-03,8,3,2,501,105.21,1107.21,MBR,Sale
37088951626,271789,2011-08-03,10,5,-1,1031,108.255,-1139.255,e-Shop,Return
59911272472,272379,2011-08-03,3,5,2,869,182.49,1920.49,e-Shop,Sale
37686564846,273928,2011-08-03,3,1,3,524,165.06,1737.06,TeleShop,Sale
38823009098,275205,2011-08-03,10,5,3,539,169.785,1786.785,e-Shop,Sale
6358188697,269439,2011-08-03,11,6,1,1012,106.26,1118.26,Flagship store,Sale
46945335779,273497,2011-08-03,4,3,5,649,340.725,3585.725,TeleShop,Sale
14927332939,273790,2011-08-03,3,2,2,425,89.25,939.25,Flagship store,Sale
7248330697,269788,2011-08-03,7,5,-2,1255,263.55,-2773.55,e-Shop,Return
55709998335,273357,2011-08-03,4,2,3,420,132.3,1392.3,Flagship store,Sale
40037155157,272542,2011-08-03,11,6,5,202,106.05,1116.05,TeleShop,Sale
55744442840,272602,2011-08-03,3,5,5,1198,628.95,6618.95,e-Shop,Sale
46654998858,274018,2011-08-03,10,5,-4,797,334.74,-3522.74,Flagship store,Return
10992021976,274821,2011-08-03,4,2,5,756,396.9,4176.9,Flagship store,Sale
55198813224,267430,2011-08-03,2,6,2,1346,282.66,2974.66,Flagship store,Sale
90143995772,269914,2011-08-03,10,6,5,1345,706.125,7431.125,Flagship store,Sale
93316742365,267613,2011-08-03,8,3,5,462,242.55,2552.55,TeleShop,Sale
83248256325,270980,2011-08-03,1,2,1,1459,153.195,1612.195,e-Shop,Sale
72521558939,268834,2011-08-03,4,3,5,648,340.2,3580.2,e-Shop,Sale
99361028806,270374,2011-08-03,9,3,5,944,495.6,5215.6,e-Shop,Sale
99760018924,272904,2011-08-03,10,3,3,967,304.605,3205.605,e-Shop,Sale
75405203128,270860,2011-08-03,10,3,5,913,479.325,5044.325,Flagship store,Sale
92876632266,271555,2011-08-03,3,1,3,1485,467.775,4922.775,Flagship store,Sale
4736658169,272822,2011-07-03,4,1,1,590,61.95,651.95,TeleShop,Sale
46162863743,270394,2011-07-03,8,3,3,1050,330.75,3480.75,Flagship store,Sale
14515609708,268697,2011-07-03,10,6,2,81,17.01,179.01,TeleShop,Sale
25600750717,273550,2011-07-03,12,5,2,264,55.44,583.44,MBR,Sale
59164215166,271700,2011-07-03,1,4,3,672,211.68,2227.68,Flagship store,Sale
17769845283,274758,2011-07-03,11,5,2,127,26.67,280.67,e-Shop,Sale
37647535335,275123,2011-07-03,1,2,3,297,93.555,984.555,e-Shop,Sale
44913245736,274597,2011-07-03,10,3,5,133,69.825,734.825,e-Shop,Sale
7230366233,270970,2011-07-03,7,5,3,560,176.4,1856.4,MBR,Sale
34176978754,272587,2011-07-03,1,4,4,288,120.96,1272.96,MBR,Sale
13131735754,273599,2011-07-03,11,5,1,1139,119.595,1258.595,e-Shop,Sale
54899497697,273510,2011-07-03,3,2,1,1186,124.53,1310.53,e-Shop,Sale
22199268756,269260,2011-07-03,2,6,3,483,152.145,1601.145,e-Shop,Sale
58211034876,267888,2011-07-03,4,3,1,1256,131.88,1387.88,e-Shop,Sale
22155790012,268200,2011-07-03,1,4,1,317,33.285,350.285,TeleShop,Sale
29073475983,273945,2011-07-03,3,2,2,415,87.15,917.15,MBR,Sale
83913488090,271965,2011-07-03,3,5,1,604,63.42,667.42,MBR,Sale
89652630208,271350,2011-07-03,3,1,4,671,281.82,2965.82,MBR,Sale
89585427732,268136,2011-07-03,11,6,-2,863,181.23,-1907.23,TeleShop,Return
86858697315,274436,2011-07-03,7,5,5,868,455.7,4795.7,MBR,Sale
93924660540,268956,2011-07-03,10,5,-3,858,270.27,-2844.27,e-Shop,Return
87210712881,269165,2011-07-03,3,1,4,1043,438.06,4610.06,e-Shop,Sale
98397630345,273912,2011-07-03,4,3,1,848,89.04,937.04,MBR,Sale
83318875564,270446,2011-07-03,10,3,4,512,215.04,2263.04,TeleShop,Sale
12891439972,266829,2011-06-03,3,2,1,1318,138.39,1456.39,e-Shop,Sale
39248842680,267654,2011-06-03,8,3,1,253,26.565,279.565,e-Shop,Sale
56294269024,270812,2011-06-03,10,5,3,1439,453.285,4770.285,e-Shop,Sale
57774594546,273627,2011-06-03,10,5,2,1047,219.87,2313.87,TeleShop,Sale
58344893361,273040,2011-06-03,5,3,2,1030,216.3,2276.3,Flagship store,Sale
10964639344,270242,2011-06-03,8,3,3,920,289.8,3049.8,e-Shop,Sale
36788161372,272676,2011-06-03,10,3,4,120,50.4,530.4,MBR,Sale
6972750169,272597,2011-06-03,4,2,-2,197,41.37,-435.37,Flagship store,Return
34513015263,268860,2011-06-03,4,3,4,465,195.3,2055.3,e-Shop,Sale
59109438388,268049,2011-06-03,1,2,3,1367,430.605,4531.605,MBR,Sale
